drop_rate,replicate,major_category,category_label,feature,feature_label,effect_ratio,relative_to_full
0.3,88,カッパ,Kappa,hydrology,Water setting,3.504689968591387,1.0382098572347507
0.3,88,ユウレイ,Yurei,death_ritual,Death ritual,2.2360591213690215,0.48054100134336625
0.3,88,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5207893903180283,1.1369400761892163
0.3,88,カッパ,Kappa,livelihood,Livelihood,1.6678873436667971,1.1343113951258461
0.3,89,カッパ,Kappa,hydrology,Water setting,4.160502169278658,1.2324840148207914
0.3,89,ユウレイ,Yurei,death_ritual,Death ritual,5.108394801504348,1.0978212202498496
0.3,89,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.6969172573142322,1.2686130295886562
0.3,89,カッパ,Kappa,livelihood,Livelihood,1.584717450087636,1.0777484873392555
0.3,90,カッパ,Kappa,hydrology,Water setting,3.1328944558286045,0.9280712230944212
0.3,90,ユウレイ,Yurei,death_ritual,Death ritual,3.122247779891038,0.6709876587128631
0.3,90,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,0.9641644104985726,0.7208079996546666
0.3,90,カッパ,Kappa,livelihood,Livelihood,1.6187037184816206,1.1008621656482167
0.3,91,カッパ,Kappa,hydrology,Water setting,4.30159118495757,1.274279439847864
0.3,91,ユウレイ,Yurei,death_ritual,Death ritual,5.771422993712499,1.2403095061622174
0.3,91,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.1675673023333248,0.8728717244623138
0.3,91,カッパ,Kappa,livelihood,Livelihood,1.8185119963962846,1.2367495247913132
0.3,92,カッパ,Kappa,hydrology,Water setting,3.9455519605592326,1.168808360909279
0.3,92,ユウレイ,Yurei,death_ritual,Death ritual,5.414299086195906,1.1635616784855458
0.3,92,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.6679584595144246,1.2469634718086822
0.3,92,カッパ,Kappa,livelihood,Livelihood,1.5234749015311866,1.0360981199101191
0.3,93,カッパ,Kappa,hydrology,Water setting,3.1072583049422717,0.9204769123878324
0.3,93,ユウレイ,Yurei,death_ritual,Death ritual,4.876251825282225,1.0479324596251711
0.3,93,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3252072181579857,0.9907231107549755
0.3,93,カッパ,Kappa,livelihood,Livelihood,0.8950540768565632,0.6087161956635546
0.3,94,カッパ,Kappa,hydrology,Water setting,3.910451903662491,1.1584105153405468
0.3,94,ユウレイ,Yurei,death_ritual,Death ritual,2.466206416428088,0.5300008794687887
0.3,94,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.1327295361259906,0.8468270579107239
0.3,94,カッパ,Kappa,livelihood,Livelihood,1.6991204010195533,1.1555526456181981
0.3,95,カッパ,Kappa,hydrology,Water setting,3.0288882534188177,0.8972610043523642
0.3,95,ユウレイ,Yurei,death_ritual,Death ritual,5.8879479492378906,1.265351339034409
0.3,95,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.520655237319936,1.1368397835906203
0.3,95,カッパ,Kappa,livelihood,Livelihood,0.8691113254683557,0.5910728226669911
0.3,96,カッパ,Kappa,hydrology,Water setting,4.133096322547177,1.224365459263101
0.3,96,ユウレイ,Yurei,death_ritual,Death ritual,4.871569193761941,1.0469261371991783
0.3,96,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3292697950593777,0.9937602877113635
0.3,96,カッパ,Kappa,livelihood,Livelihood,1.590736476368518,1.0818419593137814
0.3,97,カッパ,Kappa,hydrology,Water setting,3.1123419069796925,0.9219828503717363
0.3,97,ユウレイ,Yurei,death_ritual,Death ritual,5.277457127990914,1.1341536136480859
0.3,97,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.0455931421424476,0.7816840084883541
0.3,97,カッパ,Kappa,livelihood,Livelihood,1.684549390853175,1.1456430657338152
0.3,98,カッパ,Kappa,hydrology,Water setting,4.002757197304259,1.1857545219695693
0.3,98,ユウレイ,Yurei,death_ritual,Death ritual,5.750046256929991,1.2357155317002941
0.3,98,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3102240004993362,0.9795216776473825
0.3,98,カッパ,Kappa,livelihood,Livelihood,1.6021299553207013,1.089590536011519
0.3,99,カッパ,Kappa,hydrology,Water setting,5.461434350576759,1.6178649262057851
0.3,99,ユウレイ,Yurei,death_ritual,Death ritual,4.866431464190006,1.0458220117806978
0.3,99,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.1501956731590752,0.8598847181597699
0.3,99,カッパ,Kappa,livelihood,Livelihood,0.7838272645627375,0.5330720934959355
0.3,100,カッパ,Kappa,hydrology,Water setting,1.8475892167634145,0.5473195501328098
0.3,100,ユウレイ,Yurei,death_ritual,Death ritual,4.999000000524053,1.074311695522863
0.3,100,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3425194511264296,1.003665712534984
0.3,100,カッパ,Kappa,livelihood,Livelihood,1.6162020725027129,1.0991608243968303
